ticket_id,client_name,client_sector,ticket_subject,ticket_description,module,component,urgency_signals,previous_classification,correct_ticket_type,correct_priority,correct_target_team,preferred_resolver
SIS-2026-0311,FlexoPrime,printing,Pedido de novas permissões,"O cliente abriu uma nova função interna e quer limitar aprovação e consulta a um conjunto específico de utilizadores. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",user_permissions,roles_profiles,afeta uma equipa; precisamos ainda hoje,configuration_request / medium / technical_support,configuration_request,medium,technical_support,
SIS-2026-0312,ValeFlex,printing,Bug no registo de reclamações,"Há dúvida se o anexo específico influencia, embora o padrão pareça de aplicação e não de processo. Ainda não anexaram prints, mas podem enviar. Se possível, manter com Ana Martins porque já conhece o contexto do cliente. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",CRM,complaints,melhoria para analisar,configuration_request / medium / technical_support,software_bug,low,technical_support,Ana Martins
SIS-2026-0313,EuroPackaging PT,packaging,URGENTE - Documentos enviados aparecem pendentes,"Há registos técnicos por confirmar, por isso o ticket mistura dados, integração e possível bug. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. O cliente pediu retorno curto mesmo que ainda não haja solução final. O cliente consegue continuar de forma limitada, mas com custo operacional claro.",invoicing,e_invoice,fecho do mês,software_bug / high / development,data_issue,high,technical_support,
SIS-2026-0314,PrintWorks Porto,printing,Cliente acha que o botão desapareceu,"Talvez valha confirmar se precisam de mini-guia em vez de intervenção técnica. O cliente diz que ontem funcionava. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",invoicing,credit_notes,quando possível; há workaround parcial,,client_misunderstanding,low,support_level_1,
SIS-2026-0315,PlastiCentro,plastics,E-invoice status stuck after sending,"O risco aqui é repetir envio ou parar faturação por excesso de prudência. O utilizador admite que pode estar a seguir um passo desatualizado. Há quem diga que é só configuração; outros acham que começou depois da última atualização. O cliente pediu retorno curto mesmo que ainda não haja solução final. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",invoicing,e_invoice,afeta uma equipa,,data_issue,medium,technical_support,
SIS-2026-0316,Braga Print House,printing,Gostávamos de enriquecer o ficheiro SAFT,"Por tocar dados financeiros, o ticket parece sério, mas não é incidente nem bloqueio imediato. Existe suspeita de configuração, embora nada conclusivo. O texto original mistura português com inglês e foi limpo apenas o mínimo para ficar legível. Há alguma sensibilidade comercial, mas sem dramatização no pedido. O processo continua a funcionar e o pedido pode entrar em fila normal.",accounting,saft_export,quando possível,configuration_request / medium / technical_support,feature_request,low,technical_support,
SIS-2026-0317,PrintWorks Porto,printing,Ao fechar venda o documento não sai,"Desde o início da manhã a equipa comercial consegue preparar a venda mas o documento falha no momento de emitir. Não temos mudança de processo do lado do cliente. Ainda estamos a confirmar se acontece em todas as empresas do grupo ou só nesta. O cliente pediu retorno curto mesmo que ainda não haja solução final. Existe impacto relevante no dia de trabalho, embora ainda haja algum contorno manual.",invoicing,invoice_emission,afeta vários utilizadores,,software_bug,high,development,
SIS-2026-0318,EuroPackaging PT,packaging,Urgent: Password reset flow seems broken globally,"Vários utilizadores não recebem o email de recuperação e acabam sem conseguir entrar no sistema. Já reiniciaram sessão, browser e posto, sem conclusão clara. Há alguma sensibilidade comercial, mas sem dramatização no pedido. Sem isto resolvido hoje, a operação financeira ou produtiva fica efetivamente bloqueada.",user_permissions,password_policy,sem faturar,software_bug / high / development,infrastructure_problem,critical,infrastructure,
SIS-2026-0319,EtiquetaFina,labels,Question about customer card flow,"Não há indício claro de erro técnico; parece mais navegação ou diferença de permissões entre perfis. Ainda não anexaram prints, mas podem enviar. Se precisarem de mais detalhe, o contacto principal está disponível de tarde. O processo continua a funcionar e o pedido pode entrar em fila normal.",CRM,customer_cards,sem urgência; convém validar com alguma brevidade,software_bug / medium / technical_support,client_misunderstanding,low,support_level_1,
SIS-2026-0320,FibraSul,paper converting,Urgent: Stock movement totals look inflated,"O cliente já tentou validar filtros e datas; o problema parece estar mesmo nos dados gravados. Há referência a outro ticket antigo, mas sem número. O impacto é real, mas a equipa ainda consegue trabalhar com alguma contenção.",stock,stock_movements,precisamos esta semana; afeta vários utilizadores,software_bug / high / development,client_misunderstanding,medium,technical_support,
SIS-2026-0321,GrafiNorte SA,printing,Pedido de novo mapa por cliente e família,"O texto do cliente até usa a palavra “urgente”, mas no corpo fica claro que é por conveniência de reunião. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",reporting,custom_reports,sem urgência; convém validar com alguma brevidade,feature_request / low / account_management,feature_request,low,account_management,
SIS-2026-0322,EuroPackaging PT,packaging,Gostávamos de enriquecer o ficheiro SAFT,"A contabilidade quer incluir mais detalhe no ficheiro exportado para facilitar conferência interna. Pode ser necessário validar em ambiente real e não só em teste. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.",accounting,saft_export,sem urgência,,feature_request,low,technical_support,Pedro Neves
SIS-2026-0323,TextilMinho,textile,Feature request for complaint workflow,O pedido não corrige falha atual; melhora rastreabilidade e reporting interno. A descrição veio por telefone e foi resumida internamente. Não há bloqueio operacional imediato; o valor aqui é mais de conveniência ou prevenção.,CRM,complaints,melhoria para analisar; precisamos esta semana,feature_request / low / account_management,feature_request,low,account_management,Rui Costa
SIS-2026-0324,EtiquetaFina,labels,Precisa análise - Servidor de relatórios falha ao abrir mapas pesados,"Não é um incidente total do ERP, mas para certas equipas já travou trabalho relevante. O cliente pediu retorno curto mesmo que ainda não haja solução final. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",reporting,custom_reports,convém validar com alguma brevidade,software_bug / high / development,infrastructure_problem,medium,infrastructure,
SIS-2026-0325,TecnoRolo Iberia,industrial manufacturing,Pedido de novo mapa por cliente e família,"O processo atual funciona, mas a direção queria reduzir trabalho manual na preparação de um mapa mensal. Existe suspeita de configuração, embora nada conclusivo. No ticket interno alguém escreveu “talvez seja processo”, mas sem certeza. O cliente pediu retorno curto mesmo que ainda não haja solução final. O processo continua a funcionar e o pedido pode entrar em fila normal.",reporting,custom_reports,pode esperar; há workaround parcial,configuration_request / medium / technical_support,feature_request,low,account_management,
SIS-2026-0326,ValeFlex,printing,Workflow aprova e volta a pendente,"O diretor aprova o pedido e segundos depois o documento regressa ao estado pendente, como se a ação não tivesse ficado persistida. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.",user_permissions,approvals,impacto moderado,configuration_request / medium / technical_support,software_bug,medium,technical_support,
SIS-2026-0327,EuroPackaging PT,packaging,Erro ao emitir fatura final,"Desde o início da manhã a equipa comercial consegue preparar a venda mas o documento falha no momento de emitir. Não temos mudança de processo do lado do cliente. Se fizer sentido, podem manter o ticket com análise humana antes de encaminhar. Sem isto resolvido hoje, a operação financeira ou produtiva fica efetivamente bloqueada.",invoicing,invoice_emission,produção parada,configuration_request / medium / technical_support,software_bug,critical,development,
SIS-2026-0328,Braga Print House,printing,Equipa comercial pede sessão curta de CRM,Não há avaria; a ideia é consolidar processo antes de aumentar utilizadores. O processo continua a funcionar e o pedido pode entrar em fila normal.,CRM,opportunities,quando possível,configuration_request / medium / technical_support,training_needed,low,training_consulting,
SIS-2026-0329,LusoPack Embalagens,packaging,Question about dashboard totals,O utilizador compara dois meses sem reparar que um dos painéis está filtrado por vendedor. Não é um bloqueio total; mesmo assim já está a consumir tempo e retrabalho.,reporting,dashboards,impacto moderado,,client_misunderstanding,medium,support_level_1,Pedro Neves
